Epoch,1
Training data : ,loss,1.1008547096252441,accuracy,0.3411666666666667
Val data : ,loss,1.1005017751057942,accuracy,0.354
test data : ,loss,1.7468083318074543,accuracy,0.427
Epoch,2
Training data : ,loss,1.099129337310791,accuracy,0.3620833333333333
Val data : ,loss,1.1002496388753256,accuracy,0.35833333333333334
test data : ,loss,2.4060954386393227,accuracy,0.434
Epoch,3
Training data : ,loss,1.0986399478912354,accuracy,0.36616666666666664
Val data : ,loss,1.0989441960652668,accuracy,0.3626666666666667
test data : ,loss,2.1361260096232098,accuracy,0.5036666666666667
Epoch,4
Training data : ,loss,1.0980981413523356,accuracy,0.3695
Val data : ,loss,1.0990666656494141,accuracy,0.3636666666666667
test data : ,loss,2.384973762512207,accuracy,0.442
Epoch,5
Training data : ,loss,1.0963340142567952,accuracy,0.3790833333333333
Val data : ,loss,1.0987037150065104,accuracy,0.367
test data : ,loss,2.5908900197347005,accuracy,0.43666666666666665
Epoch,6
Training data : ,loss,1.0960078067779542,accuracy,0.3785833333333333
Val data : ,loss,1.0986911748250325,accuracy,0.36733333333333335
test data : ,loss,2.2942957153320314,accuracy,0.491
Epoch,7
Training data : ,loss,1.0948766695658365,accuracy,0.3875
Val data : ,loss,1.0987698262532553,accuracy,0.36466666666666664
test data : ,loss,2.5474305013020833,accuracy,0.445
Epoch,8
Training data : ,loss,1.0945723342895508,accuracy,0.38775
Val data : ,loss,1.0995520350138346,accuracy,0.3606666666666667
test data : ,loss,2.5527347234090167,accuracy,0.435
Epoch,9
Training data : ,loss,1.0941793988545736,accuracy,0.39525
Val data : ,loss,1.099283676147461,accuracy,0.3626666666666667
test data : ,loss,2.5279754816691082,accuracy,0.446
Epoch,10
Training data : ,loss,1.093480707804362,accuracy,0.397
Val data : ,loss,1.098692367553711,accuracy,0.368
test data : ,loss,2.5435106887817382,accuracy,0.44866666666666666
Epoch,11
Training data : ,loss,1.0937391554514566,accuracy,0.39858333333333335
Val data : ,loss,1.099165781656901,accuracy,0.36466666666666664
test data : ,loss,2.4778885091145835,accuracy,0.456
Epoch,12
Training data : ,loss,1.0931767304738362,accuracy,0.40016666666666667
Val data : ,loss,1.0988069025675455,accuracy,0.366
test data : ,loss,2.6325702006022134,accuracy,0.45166666666666666
Epoch,13
Training data : ,loss,1.0932293739318848,accuracy,0.39816666666666667
Val data : ,loss,1.0992884063720703,accuracy,0.363
test data : ,loss,2.5762924524943034,accuracy,0.455
Epoch,14
Training data : ,loss,1.0931536966959636,accuracy,0.40166666666666667
Val data : ,loss,1.0996213506062826,accuracy,0.36666666666666664
test data : ,loss,2.53828773244222,accuracy,0.46166666666666667
Epoch,15
Training data : ,loss,1.0932738018035888,accuracy,0.398
Val data : ,loss,1.0990515416463216,accuracy,0.36566666666666664
test data : ,loss,2.444779032389323,accuracy,0.472
Epoch,16
Training data : ,loss,1.092961591084798,accuracy,0.40091666666666664
Val data : ,loss,1.0990737584431967,accuracy,0.3626666666666667
test data : ,loss,2.680861506144206,accuracy,0.44966666666666666
Epoch,17
Training data : ,loss,1.0928127314249674,accuracy,0.40191666666666664
Val data : ,loss,1.0991632614135742,accuracy,0.364
test data : ,loss,2.507892318725586,accuracy,0.4563333333333333
Epoch,18
Training data : ,loss,1.092772352218628,accuracy,0.40241666666666664
Val data : ,loss,1.099057004292806,accuracy,0.36433333333333334
test data : ,loss,2.5291830342610675,accuracy,0.45766666666666667
Epoch,19
Training data : ,loss,1.0925162849426269,accuracy,0.4038333333333333
Val data : ,loss,1.0994939727783204,accuracy,0.367
test data : ,loss,2.5614188791910806,accuracy,0.4543333333333333
Epoch,20
Training data : ,loss,1.0930227972666422,accuracy,0.4003333333333333
Val data : ,loss,1.0989666112263998,accuracy,0.367
test data : ,loss,2.520094731648763,accuracy,0.45766666666666667
Epoch,21
Training data : ,loss,1.092663871129354,accuracy,0.40091666666666664
Val data : ,loss,1.0989689178466797,accuracy,0.365
test data : ,loss,2.5445553716023763,accuracy,0.4563333333333333
Epoch,22
Training data : ,loss,1.092847890218099,accuracy,0.4015
Val data : ,loss,1.0993745396931967,accuracy,0.36
test data : ,loss,2.559898312886556,accuracy,0.45366666666666666
Epoch,23
Training data : ,loss,1.09295192527771,accuracy,0.4003333333333333
Val data : ,loss,1.0991563517252605,accuracy,0.36466666666666664
test data : ,loss,2.53858194732666,accuracy,0.456
Epoch,24
Training data : ,loss,1.092646032333374,accuracy,0.404
Val data : ,loss,1.0991557693481446,accuracy,0.37
test data : ,loss,2.583059939066569,accuracy,0.4573333333333333
Epoch,25
Training data : ,loss,1.092922404607137,accuracy,0.40008333333333335
Val data : ,loss,1.0991783676147462,accuracy,0.36466666666666664
test data : ,loss,2.4807602640787763,accuracy,0.4573333333333333
Epoch,26
Training data : ,loss,1.0926235968271891,accuracy,0.3993333333333333
Val data : ,loss,1.0990785853068035,accuracy,0.36566666666666664
test data : ,loss,2.487209363301595,accuracy,0.4573333333333333
Epoch,27
Training data : ,loss,1.0925377655029296,accuracy,0.40258333333333335
Val data : ,loss,1.0991916325887043,accuracy,0.36133333333333334
test data : ,loss,2.500208750406901,accuracy,0.4533333333333333
Epoch,28
Training data : ,loss,1.0926118144989014,accuracy,0.40458333333333335
Val data : ,loss,1.098956995646159,accuracy,0.3616666666666667
test data : ,loss,2.4552836990356446,accuracy,0.45766666666666667
Epoch,29
Training data : ,loss,1.0925164890289307,accuracy,0.4051666666666667
Val data : ,loss,1.0991774342854819,accuracy,0.3636666666666667
test data : ,loss,2.5561192779541018,accuracy,0.45666666666666667
Epoch,30
