Epoch,1
Training data : ,loss,1.1011817741394043,accuracy,0.3441666666666667
Val data : ,loss,1.1008908208211263,accuracy,0.35233333333333333
test data : ,loss,1.3528800404866537,accuracy,0.387
Epoch,2
Training data : ,loss,1.0990735346476237,accuracy,0.3616666666666667
Val data : ,loss,1.1006008326212564,accuracy,0.36866666666666664
test data : ,loss,1.360356299082438,accuracy,0.484
Epoch,3
Training data : ,loss,1.097653849919637,accuracy,0.372
Val data : ,loss,1.1003787206013997,accuracy,0.35733333333333334
test data : ,loss,1.519204978942871,accuracy,0.4786666666666667
Epoch,4
Training data : ,loss,1.097461742401123,accuracy,0.36816666666666664
Val data : ,loss,1.100099967956543,accuracy,0.363
test data : ,loss,1.168400358835856,accuracy,0.5266666666666666
Epoch,5
Training data : ,loss,1.0953569997151693,accuracy,0.38125
Val data : ,loss,1.1005671615600585,accuracy,0.3596666666666667
test data : ,loss,1.4318467737833658,accuracy,0.4756666666666667
Epoch,6
Training data : ,loss,1.0941446857452393,accuracy,0.3878333333333333
Val data : ,loss,1.1006184616088868,accuracy,0.358
test data : ,loss,1.3913079477945964,accuracy,0.5003333333333333
Epoch,7
Training data : ,loss,1.0934200445810953,accuracy,0.38966666666666666
Val data : ,loss,1.1002763163248699,accuracy,0.37166666666666665
test data : ,loss,1.3432811635335287,accuracy,0.5106666666666667
Epoch,8
Training data : ,loss,1.0923114840189616,accuracy,0.394
Val data : ,loss,1.1003761596679686,accuracy,0.36233333333333334
test data : ,loss,1.3891642049153645,accuracy,0.49733333333333335
Epoch,9
Training data : ,loss,1.0914591884613036,accuracy,0.40066666666666667
Val data : ,loss,1.0997837092081706,accuracy,0.36833333333333335
test data : ,loss,1.3425747667948404,accuracy,0.5066666666666667
Epoch,10
Training data : ,loss,1.091878828048706,accuracy,0.3978333333333333
Val data : ,loss,1.1003317108154298,accuracy,0.36633333333333334
test data : ,loss,1.3476648852030437,accuracy,0.5103333333333333
Epoch,11
Training data : ,loss,1.0910123831431071,accuracy,0.40491666666666665
Val data : ,loss,1.1006670303344726,accuracy,0.366
test data : ,loss,1.3437421328226726,accuracy,0.513
Epoch,12
Training data : ,loss,1.0910784352620442,accuracy,0.4018333333333333
Val data : ,loss,1.1006519063313802,accuracy,0.359
test data : ,loss,1.3207531204223633,accuracy,0.5133333333333333
Epoch,13
Training data : ,loss,1.0910434544881185,accuracy,0.40116666666666667
Val data : ,loss,1.1008212203979493,accuracy,0.3596666666666667
test data : ,loss,1.3279870020548503,accuracy,0.5116666666666667
Epoch,14
Training data : ,loss,1.0912777563730875,accuracy,0.4015
Val data : ,loss,1.0996744232177735,accuracy,0.36566666666666664
test data : ,loss,1.3314929415384928,accuracy,0.517
Epoch,15
Training data : ,loss,1.0909246629079183,accuracy,0.4036666666666667
Val data : ,loss,1.0997924168904623,accuracy,0.36233333333333334
test data : ,loss,1.309255978902181,accuracy,0.5206666666666667
Epoch,16
Training data : ,loss,1.0913935070037841,accuracy,0.40275
Val data : ,loss,1.1001315002441405,accuracy,0.366
test data : ,loss,1.3282061182657878,accuracy,0.5156666666666667
Epoch,17
Training data : ,loss,1.0907305857340495,accuracy,0.4065
Val data : ,loss,1.100259017944336,accuracy,0.366
test data : ,loss,1.3272147496541342,accuracy,0.5166666666666667
Epoch,18
Training data : ,loss,1.090651980082194,accuracy,0.403
Val data : ,loss,1.099731669108073,accuracy,0.37233333333333335
test data : ,loss,1.300359182993571,accuracy,0.519
Epoch,19
Training data : ,loss,1.091058214823405,accuracy,0.40166666666666667
Val data : ,loss,1.1001767374674478,accuracy,0.363
test data : ,loss,1.3163014132181803,accuracy,0.517
Epoch,20
Training data : ,loss,1.0908431708017985,accuracy,0.4026666666666667
Val data : ,loss,1.1003995971679688,accuracy,0.3636666666666667
test data : ,loss,1.3393231722513834,accuracy,0.508
Epoch,21
Training data : ,loss,1.0905772514343262,accuracy,0.4045
Val data : ,loss,1.1007499821980795,accuracy,0.364
test data : ,loss,1.329886013031006,accuracy,0.5153333333333333
Epoch,22
Training data : ,loss,1.09067999903361,accuracy,0.4051666666666667
Val data : ,loss,1.0995052490234376,accuracy,0.37066666666666664
test data : ,loss,1.309403741200765,accuracy,0.5143333333333333
Epoch,23
Training data : ,loss,1.0911345469156901,accuracy,0.4038333333333333
Val data : ,loss,1.1006164830525715,accuracy,0.36766666666666664
test data : ,loss,1.33192866897583,accuracy,0.5163333333333333
Epoch,24
Training data : ,loss,1.0910538088480632,accuracy,0.3995
Val data : ,loss,1.1002961502075195,accuracy,0.367
test data : ,loss,1.3309483413696288,accuracy,0.5153333333333333
Epoch,25
Training data : ,loss,1.0908967005411785,accuracy,0.40491666666666665
Val data : ,loss,1.1004099655151367,accuracy,0.366
test data : ,loss,1.3363265368143717,accuracy,0.5153333333333333
Epoch,26
Training data : ,loss,1.0907628421783446,accuracy,0.40375
Val data : ,loss,1.1002562204996744,accuracy,0.368
test data : ,loss,1.307005106608073,accuracy,0.518
Epoch,27
Training data : ,loss,1.0908241939544678,accuracy,0.40341666666666665
Val data : ,loss,1.1002992248535157,accuracy,0.36433333333333334
test data : ,loss,1.3243598327636719,accuracy,0.511
Epoch,28
Training data : ,loss,1.0908036416371663,accuracy,0.4025
Val data : ,loss,1.0999964294433593,accuracy,0.367
test data : ,loss,1.335631378173828,accuracy,0.5186666666666667
Epoch,29
Training data : ,loss,1.0907792008717856,accuracy,0.399
Val data : ,loss,1.1002336044311523,accuracy,0.368
test data : ,loss,1.3290507253011068,accuracy,0.515
Epoch,30
